sep=;
ACCELERATION X;ACCELERATION Y;ACCELERATION Z;LINEAR_ACCELERATION X;LINEAR_ACCELERATION Y;LINEAR_ACCELERATION Z;GRAVITY X;GRAVITY Y;GRAVITY Z;GYROSCOPE X;GYROSCOPE Y;GYROSCOPE Z;Data
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:49:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:49:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:50:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:50:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:51:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:51:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:52:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:52:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:53:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:53:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:54:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:54:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:55:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:55:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:56:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:56:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:57:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:57:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:58:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:58:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:59:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:28:59:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:00:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:00:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:01:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:01:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:02:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:02:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:03:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:03:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:04:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:04:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:05:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:05:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:06:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:06:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:07:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:07:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:08:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:08:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:09:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:09:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:10:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:10:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:11:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:11:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:12:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:12:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:13:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:13:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:14:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:14:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:15:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:15:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:16:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:16:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:17:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:17:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:18:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:18:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:19:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:19:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:20:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:20:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:21:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:21:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:22:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:22:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:23:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:23:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:24:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:24:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:25:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:25:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:26:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:26:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:27:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:27:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:28:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:28:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:29:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:29:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:30:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:30:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:31:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:31:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:32:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:32:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:33:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:33:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:34:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:34:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:35:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:35:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:36:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:36:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:37:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:37:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:38:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:38:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:39:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:39:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:40:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:40:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:41:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:41:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:42:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:42:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:43:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:43:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:44:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:44:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:45:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:45:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:46:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:46:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:47:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:47:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:48:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:48:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:49:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:49:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:50:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:50:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:51:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:51:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:52:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:52:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:53:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:53:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:54:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:54:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:55:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:55:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:56:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:56:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:57:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:57:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:58:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:58:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:59:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:29:59:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:00:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:00:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:01:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:01:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:02:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:02:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:03:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:03:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:04:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:04:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:05:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:05:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:06:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:06:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:07:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:07:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:08:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:08:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:09:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:09:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:10:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:10:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:11:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:11:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:12:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:12:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:13:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:13:500
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:14:300
-0.017059;0.246154;9.81952;0.003292;0.030825;0.015263;-0.020351;0.215329;9.80425;-0.001198;-0.001332;-0.000666;2014-09-09 18:30:14:500
